"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_12","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No connection","",""
"clientsimulation-java_8u161","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","100","",""
"protocol_support_score_weighted","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","30","",""
"key_exchange_score","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","90","",""
"key_exchange_score_weighted","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","27","",""
"cipher_strength_score","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","60","",""
"cipher_strength_score_weighted","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","24","",""
"final_score","template.fabrique.social.gouv.fr/57.128.91.43","443","INFO","81","",""
"overall_grade","template.fabrique.social.gouv.fr/57.128.91.43","443","OK","A+","",""
